Variable,TABLA,TABLA INSUMO
avg2_vp_mes_t03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg2_vp_mes_t12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_per_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_per_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_per_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_per_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_per_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_per_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_per_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_per_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_per_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_per_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_per_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_per_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_per_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_per_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_per_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_per_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_mes_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_mes_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_mes_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_max_vp_mes_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_mes_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_mes_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_mes_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_min_vp_mes_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_mes_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_mes_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_mes_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg1_vp_mes_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_mes_05pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_mes_10pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_mes_15pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
mss_desde_avg2_vp_mes_20pctmenos,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_dias_para_pago_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_max_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_min_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg1_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
