VARIABLE,TABLA,TABLA INSUMO
MAX_VENC59_UN_CRE_OTHER_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_PQ_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_CS_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_LSG_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_R_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_CF_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_OTHER_FIN_OTHER_OP_ACC    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_GBN_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_PQ_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_CS_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_LSG_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_R_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_CF_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC59_BRG_LSE_OTHER_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OP_ACC                    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_OP_ACC                 ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_PQ_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_CS_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_LSG_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_R_OP_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_CF_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BK_OTHER_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_LSE_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_PQ_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_CS_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_LSG_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_R_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_CF_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_UN_CRE_OTHER_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_PQ_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_CS_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_LSG_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_R_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_CF_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_OTHER_FIN_OTHER_OP_ACC    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_GBN_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_PQ_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_CS_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_LSG_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_R_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_CF_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC59_BRG_LSE_OTHER_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OP_ACC                    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_OP_ACC                 ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_PQ_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_CS_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_LSG_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_R_OP_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_CF_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BK_OTHER_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_LSE_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_PQ_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_CS_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_LSG_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_R_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_CF_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_UN_CRE_OTHER_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_PQ_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_CS_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_LSG_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_R_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_CF_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_OTHER_FIN_OTHER_OP_ACC    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
